length(mm),swing(rad),up_down(rad),FR(N),FL(N),RR(N),RL(N),External_force(N),Time(sec)
14829.211,-1.5707963,-0.52359878,94448.611,0,84796.05,0,-10896.23,73.120121
14829.211,-1.5707963,-0.52359878,94486.409,0,84872.714,0,-10977.242,73.200121
14829.211,-1.5707963,-0.52359878,94593.257,0,84878.699,0,-11057.793,73.280121
14829.211,-1.5707963,-0.52359878,94668.334,0,84929.857,0,-11137.872,73.360121
14829.211,-1.5707963,-0.52359878,94685.907,0,85050.264,0,-11217.467,73.440121
14829.211,-1.5707963,-0.52359878,94715.75,0,85127.657,0,-11296.566,73.520121
14829.211,-1.5707963,-0.52359878,94812.265,0,85145.19,0,-11375.158,73.600121
14829.211,-1.5707963,-0.52359878,94909.597,0,85171.2,0,-11453.233,73.680121
14829.211,-1.5707963,-0.52359878,94934.631,0,85258.97,0,-11530.777,73.760121
14829.211,-1.5707963,-0.52359878,94990.204,0,86056.171,0,-11607.779,73.840121
14829.211,-1.5707963,-0.52359878,94826.8,0,84831.485,0,-11684.229,73.920121
14829.211,-1.5707963,-0.52359878,95451.169,0,82329.86,0,-11760.114,74.000121
14829.211,-1.5707963,-0.52359878,94986.389,0,86099.765,0,-11835.424,74.080121
14829.211,-1.5707963,-0.52359878,101028.39,0,75283.295,0,-11910.145,74.160121
14829.211,-1.5707963,-0.52359878,88293.6,0,89377.099,0,-11984.268,74.240121
14829.211,-1.5707963,-0.52359878,95996.432,0,80535.487,0,-12057.78,74.320121
14829.211,-1.5707963,-0.52359878,89255.814,0,91207.824,0,-12130.67,74.400121
14829.211,-1.5707963,-0.52359878,107140.22,0,83571.161,0,-12202.926,74.480121
14829.211,-1.5707963,-0.52359878,74939.748,0,75798.605,0,-12274.537,74.560121
14829.211,-1.5707963,-0.52359878,87232.264,0,83690.949,0,-12345.492,74.640121
14829.211,-1.5707963,-0.52359878,96421.064,0,80345.797,0,-12415.778,74.720121
14829.211,-1.5707963,-0.52359878,92458.561,0,85745.886,0,-12485.385,74.800121
14829.211,-1.5707963,-0.52359878,91314.503,0,80362.001,0,-12554.3,74.880121
14829.211,-1.5707963,-0.52359878,103840.18,0,93609.788,0,-12622.513,74.960121
14829.211,-1.5707963,-0.52359878,90857.509,0,82109.31,0,-12690.011,75.040121
14829.211,-1.5707963,-0.52359878,94732.311,0,83090.322,0,-12756.784,75.120121
14829.211,-1.5707963,-0.52359878,103707.21,0,92371.258,0,-12822.819,75.200121
14829.211,-1.5707963,-0.52359878,90147.016,0,78852.019,0,-12888.106,75.280121
14829.211,-1.5707963,-0.52359878,97139.042,0,85856.587,0,-12952.632,75.360121
14829.211,-1.5707963,-0.52359878,103709.75,0,90622.952,0,-13016.386,75.440121
14829.211,-1.5707963,-0.52359878,100272.73,0,84867.723,0,-13079.357,75.520121
14829.211,-1.5707963,-0.52359878,89326.643,0,74995.733,0,-13141.533,75.600121
14829.211,-1.5707963,-0.52359878,93915.826,0,80680.534,0,-13202.903,75.680121
14829.211,-1.5707963,-0.52359878,100866.78,0,95515.536,0,-13263.455,75.760121
14829.211,-1.5707963,-0.52359878,93214.32,0,72297.158,0,-13323.177,75.840121
14829.211,-1.5707963,-0.52359878,100317.92,0,71203.865,0,-13382.058,75.920121
14829.211,-1.5707963,-0.52359878,103616.23,0,75634.68,0,-13440.087,76.000121
14829.211,-1.5707963,-0.52359878,107537,0,91829.287,0,-13497.252,76.080121
14829.211,-1.5707963,-0.52359878,81139.009,0,76274.068,0,-13553.541,76.160121
14829.211,-1.5707963,-0.52359878,74812.678,0,60875.363,0,-13608.943,76.240121
14829.211,-1.5707963,-0.52359878,81017.188,0,60306.578,0,-13663.447,76.320121
14829.211,-1.5707963,-0.52359878,84255.603,0,64501.854,0,-13717.04,76.400121
14829.211,-1.5707963,-0.52359878,89068.741,0,55326.985,0,-13769.712,76.480121
14829.211,-1.5707963,-0.52359878,77372.511,0,57076.743,0,-13821.451,76.560121
14829.211,-1.5707963,-0.52359878,85498.604,0,62075.067,0,-13872.245,76.640121
14829.211,-1.5707963,-0.52359878,58666.68,0,53780.74,0,-13922.083,76.720121
14829.211,-1.5707963,-0.52359878,43223.123,0,35492.172,0,-13970.953,76.800121
14829.211,-1.5707963,-0.52359878,59697.132,0,18702.814,0,-14018.844,76.880121
14829.211,-1.5707963,-0.52359878,41886.131,0,13138.013,0,-14065.744,76.960121
14829.211,-1.5707963,-0.52359878,20758.252,0,10293.355,0,-14111.642,77.040121
14829.211,-1.5707963,-0.52359878,21311.773,0,7721.8202,0,-14156.527,77.120121
14829.211,-1.5707963,-0.52359878,14769.498,0,6702.5468,0,-14200.386,77.200121
14829.211,-1.5707963,-0.52359878,3323.709,0,2275.427,0,-14243.208,77.280121
14829.211,-1.5707963,-0.52359878,2470.5158,0,4187.343,0,-14284.981,77.360121
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14325.695,77.440121
14829.211,-1.5707963,-0.52359878,0,0,-38722.275,0,-14365.338,77.520121
14829.211,-1.5707963,-0.52359878,0,0,-10961.318,0,-14403.897,77.600121
14829.211,-1.5707963,-0.52359878,0,0,-32104.186,0,-14441.363,77.680121
14829.211,-1.5707963,-0.52359878,0,0,-81134.283,0,-14477.722,77.760121
14829.211,-1.5707963,-0.52359878,0,0,-131251.97,0,-14512.964,77.840121
14829.211,-1.5707963,-0.52359878,-440327.77,0,0,0,-14547.077,77.920121
14829.211,-1.5707963,-0.52359878,1510559.4,0,-36712.104,0,-14580.049,78.000121
14829.211,-1.5707963,-0.52359878,0,0,-236568,0,-14611.869,78.080121
14829.211,-1.5707963,-0.52359878,-627051.8,0,0,0,-14642.526,78.160121
14829.211,-1.5707963,-0.52359878,0,0,0,-818421.5,-14672.098,78.240371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14700.39,78.320371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14727.483,78.400371
14829.211,-1.5707963,-0.52359878,0,0,68758.385,-214016.12,-14753.367,78.480371
14829.211,-1.5707963,-0.52359878,0,0,-70373.491,0,-14778.029,78.560371
14829.211,-1.5707963,-0.52359878,0,0,0,45990.09,-14801.459,78.640371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14823.644,78.720371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14844.574,78.800371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14864.237,78.880371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14882.621,78.960371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14899.714,79.040371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14915.506,79.120371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14929.984,79.200371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14943.138,79.280371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14954.955,79.360371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14965.424,79.440371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14974.534,79.520371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14982.273,79.600371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14988.629,79.680371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14993.592,79.760371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14997.149,79.840371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-14999.289,79.920371
14829.211,-1.5707963,-0.52359878,0,0,0,0,-15000,80
