length(mm),swing(rad),up_down(rad),FR(N),FL(N),RR(N),RL(N),External_force(N),Time(sec)
14829.211,-1.5707963,-0.78539816,93212.793,2084.3586,92045.516,2578.4951,-21629.539,73.040121
14829.211,-1.5707963,-0.78539816,93384.961,1900.5765,92381.402,2406.2385,-21792.461,73.120121
14829.211,-1.5707963,-0.78539816,93549.904,1722.221,92710.585,2236.5092,-21954.484,73.200121
14829.211,-1.5707963,-0.78539816,93709.571,1542.6483,93043.86,2062.3223,-22115.586,73.280121
14829.211,-1.5707963,-0.78539816,93857.732,1367.7761,93369.973,1890.3348,-22275.744,73.360121
14829.211,-1.5707963,-0.78539816,94017.741,1194.8548,93694.694,1717.1044,-22434.933,73.440121
14829.211,-1.5707963,-0.78539816,94160.744,1026.5868,94027.936,1541.8213,-22593.132,73.520121
14829.211,-1.5707963,-0.78539816,94317.417,862.47569,94360.547,1365.9174,-22750.317,73.600121
14829.211,-1.5707963,-0.78539816,94464.866,702.08222,94703.511,1189.343,-22906.465,73.680121
14829.211,-1.5707963,-0.78539816,94608.435,546.9653,95038.095,1009.8497,-23061.553,73.760121
14829.211,-1.5707963,-0.78539816,94755.495,399.31411,95378.659,827.90035,-23215.559,73.840121
14829.211,-1.5707963,-0.78539816,94878.412,258.80081,95728.336,641.92726,-23368.458,73.920121
14829.211,-1.5707963,-0.78539816,95002.731,131.20594,96081.969,449.96136,-23520.229,74.000121
14829.211,-1.5707963,-0.78539816,95105.351,36.426422,96442.507,249.14391,-23670.847,74.080121
14829.211,-1.5707963,-0.78539816,95112.733,12.974246,96805.665,49.243414,-23820.29,74.160121
14829.211,-1.5707963,-0.78539816,95202.432,0,96949.386,0,-23968.536,74.240121
14829.211,-1.5707963,-0.78539816,95258.376,0,97103.94,0,-24115.56,74.320121
14829.211,-1.5707963,-0.78539816,95278.946,0,97280.981,0,-24261.34,74.400121
14829.211,-1.5707963,-0.78539816,95394.564,0,97369.133,0,-24405.852,74.480121
14829.211,-1.5707963,-0.78539816,95462.52,0,97522.771,0,-24549.075,74.560121
14829.211,-1.5707963,-0.78539816,95495.761,0,97698.224,0,-24690.984,74.640121
14829.211,-1.5707963,-0.78539816,95607.96,0,97801.366,0,-24831.556,74.720121
14829.211,-1.5707963,-0.78539816,95675.192,0,97948.905,0,-24970.77,74.800121
14829.211,-1.5707963,-0.78539816,95727.049,0,98105.288,0,-25108.6,74.880121
14829.211,-1.5707963,-0.78539816,95846.06,0,98203.334,0,-25245.026,74.960121
14829.211,-1.5707963,-0.78539816,95944.151,0,98344.654,0,-25380.023,75.040121
14829.211,-1.5707963,-0.78539816,96015.591,0,98506.942,0,-25513.568,75.120121
14829.211,-1.5707963,-0.78539816,95090.435,0,97446.553,0,-25645.639,75.200121
14829.211,-1.5707963,-0.78539816,96317.652,0,98232.929,0,-25776.212,75.280121
14829.211,-1.5707963,-0.78539816,97984.554,0,100561.14,0,-25905.264,75.360121
14829.211,-1.5707963,-0.78539816,96556.583,0,101646.73,0,-26032.773,75.440121
14829.211,-1.5707963,-0.78539816,87973.791,0,91250.852,0,-26158.715,75.520121
14829.211,-1.5707963,-0.78539816,99366.905,0,103101.84,0,-26283.067,75.600121
14829.211,-1.5707963,-0.78539816,73934.463,0,88313.206,0,-26405.806,75.680121
14829.211,-1.5707963,-0.78539816,103325.35,0,98500.156,0,-26526.91,75.760121
14829.211,-1.5707963,-0.78539816,103207.56,0,95935.745,0,-26646.354,75.840121
14829.211,-1.5707963,-0.78539816,125114.57,0,115729.65,0,-26764.117,75.920121
14829.211,-1.5707963,-0.78539816,87479.54,0,94655.733,0,-26880.174,76.000121
14829.211,-1.5707963,-0.78539816,110579.01,0,126825.59,0,-26994.504,76.080121
14829.211,-1.5707963,-0.78539816,84764.604,0,88035.155,0,-27107.082,76.160121
14829.211,-1.5707963,-0.78539816,103946.09,0,104390.04,0,-27217.887,76.240121
14829.211,-1.5707963,-0.78539816,101692.12,0,102045.08,0,-27326.894,76.320121
14829.211,-1.5707963,-0.78539816,88646.363,0,88181.101,0,-27434.081,76.400121
14829.211,-1.5707963,-0.78539816,115901.4,0,114266.1,0,-27539.424,76.480121
14829.211,-1.5707963,-0.78539816,86353.908,0,83905.348,0,-27642.902,76.560121
14829.211,-1.5707963,-0.78539816,105556.33,0,101578.43,0,-27744.49,76.640121
14829.211,-1.5707963,-0.78539816,115067.19,0,110466.6,0,-27844.166,76.720121
14829.211,-1.5707963,-0.78539816,96185.526,0,89558.705,0,-27941.906,76.800121
14829.211,-1.5707963,-0.78539816,90642.311,0,75948.856,0,-28037.688,76.880121
14829.211,-1.5707963,-0.78539816,99560.813,0,102567.7,0,-28131.489,76.960121
14829.211,-1.5707963,-0.78539816,89313.644,0,85652.022,0,-28223.285,77.040121
14829.211,-1.5707963,-0.78539816,86804.914,0,80285.41,0,-28313.053,77.120121
14829.211,-1.5707963,-0.78539816,113889.22,0,90844.706,0,-28400.771,77.200121
14829.211,-1.5707963,-0.78539816,97283.562,0,84800.197,0,-28486.415,77.280121
14829.211,-1.5707963,-0.78539816,80335.804,0,71876.191,0,-28569.963,77.360121
14829.211,-1.5707963,-0.78539816,65067.975,0,55754.446,0,-28651.391,77.440121
14829.211,-1.5707963,-0.78539816,61534.985,0,45746.314,0,-28730.676,77.520121
14829.211,-1.5707963,-0.78539816,62975.55,0,45431.648,0,-28807.795,77.600121
14829.211,-1.5707963,-0.78539816,49777.73,0,35974.381,0,-28882.725,77.680121
14829.211,-1.5707963,-0.78539816,35470.743,0,22633.136,0,-28955.444,77.760121
14829.211,-1.5707963,-0.78539816,21292.154,0,12599.979,0,-29025.928,77.840121
14829.211,-1.5707963,-0.78539816,14938.746,0,807.18396,0,-29094.153,77.920121
14829.211,-1.5707963,-0.78539816,6647.7469,0,2842.343,0,-29160.098,78.000121
14829.211,-1.5707963,-0.78539816,2632.2385,0,190.36994,0,-29223.739,78.080121
14829.211,-1.5707963,-0.78539816,2466.2235,0,1977.7803,0,-29285.052,78.160121
14829.211,-1.5707963,-0.78539816,0,0,-12168.895,0,-29344.016,78.240121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29400.606,78.320121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29454.8,78.400121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29506.575,78.480121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29555.908,78.560121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29602.775,78.640121
14829.211,-1.5707963,-0.78539816,-370874.94,0,0,0,-29647.154,78.720121
14829.211,-1.5707963,-0.78539816,0,0,-1164072.8,-1160447.1,-29689.021,78.800121
14829.211,-1.5707963,-0.78539816,0,0,319383.9,0,-29728.355,78.880121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29765.13,78.960121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29799.325,79.040121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29830.917,79.120121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29859.882,79.200121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29886.197,79.280121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29909.84,79.360121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29930.787,79.440121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29949.015,79.520121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29964.501,79.600121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29977.223,79.680121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29987.157,79.760121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29994.279,79.840121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-29998.568,79.920121
14829.211,-1.5707963,-0.78539816,0,0,0,0,-30000,80
