length(mm),swing(rad),up_down(rad),FR(N),FL(N),RR(N),RL(N),External_force(N),Time(sec)
14829.211,-1.5707963,-0.34906585,79659.234,15235.256,63814.08,9620.7541,0,50.320121
14829.211,-1.5707963,-0.34906585,79623.52,15219.756,63768.001,9599.186,0,50.400121
14829.211,-1.5707963,-0.34906585,79554.985,15243.202,63697.377,9612.1508,0,50.480121
14829.211,-1.5707963,-0.34906585,79544.777,15263.135,63688.55,9627.7194,0,50.560121
14829.211,-1.5707963,-0.34906585,79587.437,15263.319,63724.297,9633.4459,0,50.640121
14829.211,-1.5707963,-0.34906585,79607.792,15256.073,63769.242,9638.3986,0,50.720121
14829.211,-1.5707963,-0.34906585,79624.762,15253.165,63784.053,9632.3003,0,50.800121
14829.211,-1.5707963,-0.34906585,79608.74,15248.287,63752.123,9621.5677,0,50.880121
14829.211,-1.5707963,-0.34906585,79592.395,15255.287,63722.78,9617.4091,0,50.960121
14829.211,-1.5707963,-0.34906585,79585.635,15261.948,63715.36,9624.5141,0,51.040121
14829.211,-1.5707963,-0.34906585,79592.555,15263.795,63734.387,9632.2506,0,51.120121
14829.211,-1.5707963,-0.34906585,79608.971,15265.165,63754.657,9633.1201,0,51.200121
14829.211,-1.5707963,-0.34906585,79590.321,15243.171,63741.385,9618.4446,0,51.280121
14829.211,-1.5707963,-0.34906585,79587.27,15244.012,63735.521,9616.615,0,51.360121
14829.211,-1.5707963,-0.34906585,79607.136,15263.74,63743.438,9625.7498,0,51.440121
14829.211,-1.5707963,-0.34906585,79607.289,15265.252,63750.947,9638.5555,0,51.520121
14829.211,-1.5707963,-0.34906585,79587.557,15260.641,63735.016,9630.5431,0,51.600121
14829.211,-1.5707963,-0.34906585,79584.492,15253.705,63726.082,9621.4147,0,51.680121
14829.211,-1.5707963,-0.34906585,79589.311,15247.749,63741.973,9626.344,0,51.760121
14829.211,-1.5707963,-0.34906585,79610.491,15254.719,63757.468,9629.2669,0,51.840121
14829.211,-1.5707963,-0.34906585,79593.832,15253.683,63746.15,9628.5476,0,51.920121
14829.211,-1.5707963,-0.34906585,79598.555,15257.333,63730.677,9621.2078,0,52.000121
14829.211,-1.5707963,-0.34906585,79602.587,15259.595,63722.255,9627.1299,0,52.080121
14829.211,-1.5707963,-0.34906585,79604.475,15262.732,63746.976,9634.7616,0,52.160121
14829.211,-1.5707963,-0.34906585,79607.097,15261.267,63750.078,9628.9521,0,52.240121
14829.211,-1.5707963,-0.34906585,79606.857,15252.32,63740.294,9618.1922,0,52.320121
14829.211,-1.5707963,-0.34906585,79592.224,15245.028,63731.228,9616.506,0,52.400121
14829.211,-1.5707963,-0.34906585,79601.974,15257.062,63742.543,9625.6942,0,52.480121
14829.211,-1.5707963,-0.34906585,79606.608,15260.714,63748.563,9631.7928,0,52.560121
14829.211,-1.5707963,-0.34906585,79601.211,15259.619,63744.319,9628.632,0,52.640121
14829.211,-1.5707963,-0.34906585,79587.766,15254.571,63732.023,9622.0288,0,52.720121
14829.211,-1.5707963,-0.34906585,79587.666,15252.615,63733.225,9623.5058,0,52.800121
14829.211,-1.5707963,-0.34906585,79607.74,15257.95,63752.445,9630.7809,0,52.880121
14829.211,-1.5707963,-0.34906585,79606.176,15254.83,63745.56,9626.2324,0,52.960121
14829.211,-1.5707963,-0.34906585,79601.401,15253.925,63739.067,9622.1207,0,53.040121
14829.211,-1.5707963,-0.34906585,79591.087,15253.711,63732.154,9621.5702,0,53.120121
14829.211,-1.5707963,-0.34906585,79600.146,15258.069,63734.397,9623.9516,0,53.200121
14829.211,-1.5707963,-0.34906585,79604.267,15257.594,63743.229,9628.0884,0,53.280121
14829.211,-1.5707963,-0.34906585,79608.169,15262.283,63746.631,9629.2391,0,53.360121
14829.211,-1.5707963,-0.34906585,79602.922,15254.695,63741.679,9625.7029,0,53.440121
14829.211,-1.5707963,-0.34906585,79585.475,15245.309,63732.295,9623.2218,0,53.520121
14829.211,-1.5707963,-0.34906585,79589.887,15253.941,63741.073,9626.8751,0,53.600121
14829.211,-1.5707963,-0.34906585,79591.102,15258.74,63752.549,9633.4163,0,53.680121
14829.211,-1.5707963,-0.34906585,79590.745,15257.927,63747.608,9630.941,0,53.760121
14829.211,-1.5707963,-0.34906585,79586.701,15254.272,63736.549,9626.416,0,53.840121
14829.211,-1.5707963,-0.34906585,79583.683,15254.313,63736.336,9626.1465,0,53.920121
14829.211,-1.5707963,-0.34906585,79593.352,15247.055,63744.146,9622.7101,0,54.000121
14829.211,-1.5707963,-0.34906585,79588.867,15252.055,63749.975,9627.9732,0,54.080121
14829.211,-1.5707963,-0.34906585,79599.705,15258.561,63753.906,9633.3426,0,54.160121
14829.211,-1.5707963,-0.34906585,79591.267,15255.57,63734.438,9625.0444,0,54.240121
14829.211,-1.5707963,-0.34906585,79585.099,15254.256,63724.896,9621.1614,0,54.320121
14829.211,-1.5707963,-0.34906585,79579.558,15254.587,63740.326,9629.3451,0,54.400121
14829.211,-1.5707963,-0.34906585,79589.365,15253.128,63746.639,9628.5951,0,54.480121
14829.211,-1.5707963,-0.34906585,79602.538,15254.561,63758.839,9631.1903,0,54.560121
14829.211,-1.5707963,-0.34906585,79588.336,15247.156,63745.058,9624.8824,0,54.640121
14829.211,-1.5707963,-0.34906585,79584.865,15253.713,63724.702,9620.763,0,54.720121
14829.211,-1.5707963,-0.34906585,79603.748,15264.698,63732.233,9629.5448,0,54.800121
14829.211,-1.5707963,-0.34906585,79601.476,15264.067,63740.686,9630.6415,0,54.880121
14829.211,-1.5707963,-0.34906585,79608.2,15262.63,63749.987,9628.325,0,54.960121
14829.211,-1.5707963,-0.34906585,79609.132,15251.925,63747.05,9622.2095,0,55.040121
14829.211,-1.5707963,-0.34906585,79592.583,15243.735,63731.975,9614.405,0,55.120121
14829.211,-1.5707963,-0.34906585,79590.293,15246.607,63734.004,9621.9915,0,55.200121
14829.211,-1.5707963,-0.34906585,79594.249,15259.983,63750.189,9633.6204,0,55.280121
14829.211,-1.5707963,-0.34906585,79590.228,15255.048,63746.923,9631.0991,0,55.360121
14829.211,-1.5707963,-0.34906585,79586.03,15253.723,63729.671,9622.2652,0,55.440121
14829.211,-1.5707963,-0.34906585,79585.747,15247.511,63723.086,9617.5249,0,55.520121
14829.211,-1.5707963,-0.34906585,79594.559,15244.713,63733.646,9617.6293,0,55.600121
14829.211,-1.5707963,-0.34906585,79604.761,15254.861,63753.633,9631.1306,0,55.680121
14829.211,-1.5707963,-0.34906585,79589.013,15257.695,63750.875,9631.3912,0,55.760121
14829.211,-1.5707963,-0.34906585,79586.772,15255.712,63735.706,9624.688,0,55.840121
14829.211,-1.5707963,-0.34906585,79584.179,15254.548,63728.207,9621.7417,0,55.920121
14829.211,-1.5707963,-0.34906585,79581.448,15255.451,63745.337,9630.0628,0,56.000121
14829.211,-1.5707963,-0.34906585,79587.382,15255.017,63751.959,9630.2919,0,56.080121
14829.211,-1.5707963,-0.34906585,79597.629,15251.726,63749.454,9625.7305,0,56.160121
14829.211,-1.5707963,-0.34906585,79592.974,15246.333,63743.982,9622.2157,0,56.240121
14829.211,-1.5707963,-0.34906585,79578.354,15249.141,63733.613,9625.3995,0,56.320121
14829.211,-1.5707963,-0.34906585,79586.92,15258.396,63735.417,9631.6689,0,56.400121
14829.211,-1.5707963,-0.34906585,79587.18,15261.494,63752.806,9638.292,0,56.480121
14829.211,-1.5707963,-0.34906585,79594.836,15257.113,63744.6,9630.2589,0,56.560121
14829.211,-1.5707963,-0.34906585,79590.738,15246.153,63736.422,9621.1741,0,56.640121
14829.211,-1.5707963,-0.34906585,79598.298,15245.926,63740.177,9619.8537,0,56.720121
14829.211,-1.5707963,-0.34906585,79586.98,15252.356,63750.202,9631.3989,0,56.800121
14829.211,-1.5707963,-0.34906585,79601.625,15261.987,63757.142,9635.3414,0,56.880121
14829.211,-1.5707963,-0.34906585,79602.513,15260.098,63745.906,9629.1771,0,56.960121
14829.211,-1.5707963,-0.34906585,79589.013,15256.96,63726.088,9621.1738,0,57.040121
14829.211,-1.5707963,-0.34906585,79586.012,15246.312,63725.875,9618.8232,0,57.120121
14829.211,-1.5707963,-0.34906585,79610.088,15254.225,63756.098,9627.2195,0,57.200121
14829.211,-1.5707963,-0.34906585,79605.416,15257.976,63754.39,9631.1002,0,57.280121
14829.211,-1.5707963,-0.34906585,79608.157,15263.769,63733.314,9623.9797,0,57.360121
14829.211,-1.5707963,-0.34906585,79593.486,15256.838,63716.633,9619.6193,0,57.440121
14829.211,-1.5707963,-0.34906585,79586.185,15254.59,63723.63,9618.0733,0,57.520121
14829.211,-1.5707963,-0.34906585,79605.03,15256.385,63745.456,9629.0323,0,57.600121
14829.211,-1.5707963,-0.34906585,79609.441,15259.564,63756.184,9632.938,0,57.680121
14829.211,-1.5707963,-0.34906585,79616.344,15253.289,63749.257,9624.1772,0,57.760121
14829.211,-1.5707963,-0.34906585,79588.763,15251.745,63733.316,9618.7606,0,57.840121
14829.211,-1.5707963,-0.34906585,79599.96,15257.64,63732.199,9621.5608,0,57.920121
14829.211,-1.5707963,-0.34906585,79593.292,15257.11,63744.016,9629.2985,0,58.000121
14829.211,-1.5707963,-0.34906585,79603.185,15259.239,63750.484,9631.3144,0,58.080121
14829.211,-1.5707963,-0.34906585,79607.576,15262.94,63744.381,9626.6215,0,58.160121
14829.211,-1.5707963,-0.34906585,79605.277,15252.562,63733.385,9617.4915,0,58.240121
14829.211,-1.5707963,-0.34906585,79593.474,15247.9,63733.891,9616.8443,0,58.320121
14829.211,-1.5707963,-0.34906585,79604.119,15256.782,63744.733,9626.8755,0,58.400121
14829.211,-1.5707963,-0.34906585,79614.661,15265.02,63754.71,9632.2771,0,58.480121
14829.211,-1.5707963,-0.34906585,79603.585,15263.442,63746.144,9629.0184,0,58.560121
14829.211,-1.5707963,-0.34906585,79590.047,15257.39,63730.876,9621.7584,0,58.640121
14829.211,-1.5707963,-0.34906585,79588.491,15251.878,63726.395,9618.7809,0,58.720121
14829.211,-1.5707963,-0.34906585,79607,15253.426,63754.085,9628.1542,0,58.800121
14829.211,-1.5707963,-0.34906585,79590.703,15255.008,63753.806,9633.6426,0,58.880121
14829.211,-1.5707963,-0.34906585,79594.746,15257.048,63741.45,9627.7479,0,58.960121
14829.211,-1.5707963,-0.34906585,79587.99,15255.521,63723.854,9622.0337,0,59.040121
14829.211,-1.5707963,-0.34906585,79598.984,15257.289,63735.799,9625.5188,0,59.120121
14829.211,-1.5707963,-0.34906585,79607.262,15259.156,63755.045,9632.9155,0,59.200121
14829.211,-1.5707963,-0.34906585,79614.726,15253.362,63752.422,9624.7866,0,59.280121
14829.211,-1.5707963,-0.34906585,79588.809,15252.037,63730.411,9619.0983,0,59.360121
14829.211,-1.5707963,-0.34906585,79592.424,15256.532,63722.924,9618.4157,0,59.440121
14829.211,-1.5707963,-0.34906585,79597.33,15262.472,63734.796,9629.7798,0,59.520121
14829.211,-1.5707963,-0.34906585,79604.294,15262.752,63751.17,9636.4829,0,59.600121
14829.211,-1.5707963,-0.34906585,79606.191,15256.684,63745.411,9628.8554,0,59.680121
14829.211,-1.5707963,-0.34906585,79592.369,15246.062,63730.558,9614.4884,0,59.760121
14829.211,-1.5707963,-0.34906585,79597.269,15246.293,63739.489,9620.2174,0,59.840121
14829.211,-1.5707963,-0.34906585,79604.861,15259.682,63752.83,9633.2728,0,59.920121
14829.211,-1.5707963,-0.34906585,79602.061,15263.927,63746.056,9631.162,-1.10E-06,60.000121
14829.211,-1.5707963,-0.34906585,79594.514,15258.538,63724.914,9621.3022,-0.48016728,60.080121
14829.211,-1.5707963,-0.34906585,79590.457,15244.742,63733.977,9616.69,-1.9126419,60.160121
14829.211,-1.5707963,-0.34906585,79598.981,15236.762,63752.923,9621.2204,-4.2897448,60.240121
14829.211,-1.5707963,-0.34906585,79623.778,15236.255,63787.76,9624.6542,-7.6037961,60.320121
14829.211,-1.5707963,-0.34906585,79638.712,15231.423,63790.049,9617.9086,-11.847116,60.400121
14829.211,-1.5707963,-0.34906585,79640.775,15221.407,63784.247,9603.3886,-17.012024,60.480121
14829.211,-1.5707963,-0.34906585,79645.259,15200.237,63774.878,9585.477,-23.09084,60.560121
14829.211,-1.5707963,-0.34906585,79656.094,15183.077,63796.539,9573.0771,-30.075885,60.640121
14829.211,-1.5707963,-0.34906585,79682.387,15168.366,63841.479,9568.786,-37.959479,60.720121
14829.211,-1.5707963,-0.34906585,79708.195,15148.07,63888.55,9563.7117,-46.73394,60.800121
14829.211,-1.5707963,-0.34906585,79722.955,15120.489,63896.261,9541.4321,-56.39159,60.880121
14829.211,-1.5707963,-0.34906585,79725.398,15093.408,63909.452,9522.123,-66.924749,60.960121
14829.211,-1.5707963,-0.34906585,79761.801,15070.925,63937.179,9506.6809,-78.325735,61.040121
14829.211,-1.5707963,-0.34906585,79787.271,15048.227,63989.36,9497.9561,-90.586871,61.120121
14829.211,-1.5707963,-0.34906585,79814.648,15020.382,64024.17,9479.168,-103.70047,61.200121
14829.211,-1.5707963,-0.34906585,79847.659,14980.022,64056.433,9455.1394,-117.65887,61.280121
14829.211,-1.5707963,-0.34906585,79872.013,14938.539,64093.471,9423.8427,-132.45437,61.360121
14829.211,-1.5707963,-0.34906585,79910.969,14903.339,64130.242,9399.86,-148.0793,61.440121
14829.211,-1.5707963,-0.34906585,79947.733,14864.949,64167.752,9375.6601,-164.52597,61.520121
14829.211,-1.5707963,-0.34906585,79997.717,14837.863,64225.303,9356.0426,-181.78672,61.600121
14829.211,-1.5707963,-0.34906585,80046.065,14801.056,64268.533,9332.5919,-199.85385,61.680121
14829.211,-1.5707963,-0.34906585,80082.417,14754.67,64319.966,9298.9127,-218.71969,61.760121
14829.211,-1.5707963,-0.34906585,80116.743,14705.836,64370.609,9267.4372,-238.37656,61.840121
14829.211,-1.5707963,-0.34906585,80153.252,14648.81,64420.111,9232.0772,-258.81678,61.920121
14829.211,-1.5707963,-0.34906585,80191.336,14596.986,64480.021,9202.9012,-280.03267,62.000121
14829.211,-1.5707963,-0.34906585,80249.97,14557.838,64543.26,9177.9968,-302.01655,62.080121
14829.211,-1.5707963,-0.34906585,80311.032,14515.195,64600.47,9146.1105,-324.76073,62.160121
14829.211,-1.5707963,-0.34906585,80362.961,14455.228,64656.273,9105.6488,-348.25754,62.240121
14829.211,-1.5707963,-0.34906585,80421.175,14395.343,64718.889,9063.2726,-372.4993,62.320121
14829.211,-1.5707963,-0.34906585,80458.632,14328.29,64785.137,9018.6744,-397.47833,62.400121
14829.211,-1.5707963,-0.34906585,80522.511,14271.104,64858.379,8987.7045,-423.18695,62.480121
14829.211,-1.5707963,-0.34906585,80576.049,14218.199,64945.223,8958.8648,-449.61748,62.560121
14829.211,-1.5707963,-0.34906585,80637.332,14160.819,65012.117,8921.3752,-476.76223,62.640121
14829.211,-1.5707963,-0.34906585,80687.562,14090.631,65070.566,8871.992,-504.61353,62.720121
14829.211,-1.5707963,-0.34906585,80753.599,14019.701,65135.363,8815.6133,-533.16371,62.800121
14829.211,-1.5707963,-0.34906585,80814.511,13945.327,65215.857,8773.5795,-562.40507,62.880121
14829.211,-1.5707963,-0.34906585,80888.922,13886.787,65318.818,8736.8822,-592.32993,62.960121
14829.211,-1.5707963,-0.34906585,80956.51,13818.01,65406.943,8694.9556,-622.93063,63.040121
14829.211,-1.5707963,-0.34906585,81006.961,13740.883,65472.289,8643.7769,-654.19947,63.120121
14829.211,-1.5707963,-0.34906585,81066.966,13662.557,65547.76,8590.968,-686.12879,63.200121
14829.211,-1.5707963,-0.34906585,81148.175,13588.853,65639.353,8544.3457,-718.71089,63.280121
14829.211,-1.5707963,-0.34906585,81220.037,13518.666,65733.67,8498.5252,-751.9381,63.360121
14829.211,-1.5707963,-0.34906585,81295.626,13439.943,65834.405,8448.3181,-785.80274,63.440121
14829.211,-1.5707963,-0.34906585,81375.686,13355.993,65914.418,8394.548,-820.29712,63.520121
14829.211,-1.5707963,-0.34906585,81446.494,13278.554,65995.185,8336.1466,-855.41358,63.600121
14829.211,-1.5707963,-0.34906585,81530.948,13192.727,66093.433,8280.1011,-891.14442,63.680121
14829.211,-1.5707963,-0.34906585,81610.403,13107.313,66188.009,8224.6597,-927.48197,63.760121
14829.211,-1.5707963,-0.34906585,81696.754,13030.854,66297.946,8175.9202,-964.41856,63.840121
14829.211,-1.5707963,-0.34906585,81784.438,12943.859,66403.856,8121.7039,-1001.9465,63.920121
14829.211,-1.5707963,-0.34906585,81846.135,12847.13,66493.311,8060.992,-1040.0581,64.000121
14829.211,-1.5707963,-0.34906585,81936.017,12761.403,66595.483,8001.1029,-1078.7457,64.080121
14829.211,-1.5707963,-0.34906585,82019.997,12672.912,66701.376,7941.0459,-1118.0016,64.160121
14829.211,-1.5707963,-0.34906585,82114.64,12579.341,66804.247,7881.7314,-1157.8181,64.240121
14829.211,-1.5707963,-0.34906585,82196.536,12489.686,66916.881,7822.4784,-1198.1876,64.320121
14829.211,-1.5707963,-0.34906585,82280.558,12392.192,67023.945,7760.1556,-1239.1023,64.400121
14829.211,-1.5707963,-0.34906585,82368.674,12293.795,67131.485,7690.4152,-1280.5546,64.480121
14829.211,-1.5707963,-0.34906585,82449.867,12195.66,67244.03,7627.9889,-1322.5369,64.560121
14829.211,-1.5707963,-0.34906585,82553.804,12100.443,67355.562,7569.542,-1365.0413,64.640121
14829.211,-1.5707963,-0.34906585,82646.396,12007.689,67476.456,7506.1004,-1408.0603,64.720121
14829.211,-1.5707963,-0.34906585,82740.696,11907.405,67589.659,7439.2385,-1451.5862,64.800121
14829.211,-1.5707963,-0.34906585,82849.549,11801.05,67699.776,7363.4437,-1495.6113,64.880121
14829.211,-1.5707963,-0.34906585,82943.766,11698.01,67813.113,7292.3125,-1540.1279,64.960121
14829.211,-1.5707963,-0.34906585,83035.89,11592.557,67933.336,7227.5606,-1585.1283,65.040121
14829.211,-1.5707963,-0.34906585,83131.838,11496.432,68058.239,7163.8414,-1630.6048,65.120121
14829.211,-1.5707963,-0.34906585,83235.857,11395.657,68184.776,7100.0733,-1676.5498,65.200121
14829.211,-1.5707963,-0.34906585,83331.665,11280.92,68315.95,7028.1946,-1722.9557,65.280121
14829.211,-1.5707963,-0.34906585,83441.723,11166.399,68444.416,6949.3239,-1769.8146,65.360121
14829.211,-1.5707963,-0.34906585,83544.072,11052.274,68565.127,6873.5823,-1817.1189,65.440121
14829.211,-1.5707963,-0.34906585,83622.388,10950.418,68672.325,6802.4983,-1864.861,65.520121
14829.211,-1.5707963,-0.34906585,83743.665,10848.428,68787.945,6733.3674,-1913.0332,65.600121
14829.211,-1.5707963,-0.34906585,83843.896,10733.661,68928.858,6657.7038,-1961.6277,65.680121
14829.211,-1.5707963,-0.34906585,83954.489,10614.297,69084.892,6583.3659,-2010.637,65.760121
14829.211,-1.5707963,-0.34906585,84068.376,10500.096,69223.227,6509.5544,-2060.0533,65.840121
14829.211,-1.5707963,-0.34906585,84171.919,10395.366,69345.591,6439.9151,-2109.8689,65.920121
14829.211,-1.5707963,-0.34906585,84273.981,10286.384,69470.488,6364.0553,-2160.0762,66.000121
14829.211,-1.5707963,-0.34906585,84386.552,10162.587,69605.482,6278.9514,-2210.6675,66.080121
14829.211,-1.5707963,-0.34906585,84503.034,10031.591,69737.808,6193.5273,-2261.6351,66.160121
14829.211,-1.5707963,-0.34906585,84607.72,9915.3631,69875.442,6114.1354,-2312.9714,66.240121
14829.211,-1.5707963,-0.34906585,84714.894,9807.8445,70010.163,6044.862,-2364.6685,66.320121
14829.211,-1.5707963,-0.34906585,84823.677,9695.8631,70152.223,5968.7751,-2416.719,66.400121
14829.211,-1.5707963,-0.34906585,84944.454,9567.8073,70311.23,5889.059,-2469.115,66.480121
14829.211,-1.5707963,-0.34906585,85069.823,9441.9373,70450.344,5802.9336,-2521.849,66.560121
14829.211,-1.5707963,-0.34906585,85166.721,9321.8544,70580.369,5721.1047,-2574.9131,66.640121
14829.211,-1.5707963,-0.34906585,85265.17,9204.9362,70701.244,5640.6244,-2628.2999,66.720121
14829.211,-1.5707963,-0.34906585,85380.168,9073.0637,70849.867,5557.9336,-2682.0015,66.800121
14829.211,-1.5707963,-0.34906585,85515.529,8946.4082,71010.488,5472.6735,-2736.0102,66.880121
14829.211,-1.5707963,-0.34906585,85647.146,8830.2117,71166.515,5394.143,-2790.3185,66.960121
14829.211,-1.5707963,-0.34906585,85760.601,8713.3438,71308.483,5315.6218,-2844.9186,67.040121
14829.211,-1.5707963,-0.34906585,85871.967,8584.6325,71454.442,5231.4773,-2899.8029,67.120121
14829.211,-1.5707963,-0.34906585,85986.555,8445.9755,71599.259,5140.3415,-2954.9636,67.200121
14829.211,-1.5707963,-0.34906585,86091.97,8316.2115,71736.062,5052.35,-3010.3932,67.280121
14829.211,-1.5707963,-0.34906585,86207.746,8196.2276,71871.57,4969.0332,-3066.0838,67.360121
14829.211,-1.5707963,-0.34906585,86340.935,8072.9352,72025.03,4882.9126,-3122.0278,67.440121
14829.211,-1.5707963,-0.34906585,86477.663,7939.9866,72193.055,4799.4781,-3178.2176,67.520121
14829.211,-1.5707963,-0.34906585,86583.263,7811.2033,72356.473,4716.2683,-3234.6455,67.600121
14829.211,-1.5707963,-0.34906585,86704.692,7687.2341,72504.578,4633.498,-3291.3038,67.680121
14829.211,-1.5707963,-0.34906585,86837.543,7561.087,72647.323,4542.5164,-3348.1848,67.760121
14829.211,-1.5707963,-0.34906585,86966.96,7420.5272,72794.905,4448.5816,-3405.2808,67.840121
14829.211,-1.5707963,-0.34906585,87073.505,7289.9502,72939.677,4360.6793,-3462.5841,67.920121
14829.211,-1.5707963,-0.34906585,87193.995,7162.3162,73090.292,4275.0085,-3520.0871,68.000121
14829.211,-1.5707963,-0.34906585,87325.594,7028.8178,73252.001,4186.8071,-3577.7821,68.080121
14829.211,-1.5707963,-0.34906585,87442.946,6893.3346,73419.212,4094.8327,-3635.6614,68.160121
14829.211,-1.5707963,-0.34906585,87571.754,6761.5791,73577.037,4009.9641,-3693.7174,68.240121
14829.211,-1.5707963,-0.34906585,87691.629,6634.7506,73735.78,3926.7759,-3751.9423,68.320121
14829.211,-1.5707963,-0.34906585,87818.939,6498.7532,73885.449,3833.8622,-3810.3284,68.400121
14829.211,-1.5707963,-0.34906585,87950.941,6359.5825,74045.698,3740.0113,-3868.8682,68.480121
14829.211,-1.5707963,-0.34906585,88076.009,6228.2762,74195.178,3651.0502,-3927.5538,68.560121
14829.211,-1.5707963,-0.34906585,88205.08,6099.1313,74345.088,3561.5367,-3986.3777,68.640121
14829.211,-1.5707963,-0.34906585,88327.835,5959.2181,74499.677,3467.0427,-4045.3321,68.720121
14829.211,-1.5707963,-0.34906585,88447.699,5820.966,74666.317,3376.1743,-4104.4094,68.800121
14829.211,-1.5707963,-0.34906585,88568.89,5690.7928,74823.18,3289.7787,-4163.6019,68.880121
14829.211,-1.5707963,-0.34906585,88706.776,5554.7296,74982.285,3197.7909,-4222.9019,68.960121
14829.211,-1.5707963,-0.34906585,88851.515,5416.2895,75142.303,3102.2638,-4282.3018,69.040121
14829.211,-1.5707963,-0.34906585,88966.528,5282.589,75300.654,3014.8195,-4341.7937,69.120121
14829.211,-1.5707963,-0.34906585,89082.176,5149.5148,75466.864,2928.5586,-4401.3702,69.200121
14829.211,-1.5707963,-0.34906585,89218.747,5006.2375,75631.62,2834.1293,-4461.0234,69.280121
14829.211,-1.5707963,-0.34906585,89352.161,4869.9318,75793.082,2742.1532,-4520.7457,69.360121
14829.211,-1.5707963,-0.34906585,89491.323,4740.1745,75950.671,2654.7573,-4580.5295,69.440121
14829.211,-1.5707963,-0.34906585,89620.92,4600.0273,76107.845,2558.7843,-4640.367,69.520121
14829.211,-1.5707963,-0.34906585,89758.205,4460.1238,76264.939,2465.0582,-4700.2506,69.600121
14829.211,-1.5707963,-0.34906585,89864.793,4326.422,76420.562,2378.2201,-4760.1726,69.680121
14829.211,-1.5707963,-0.34906585,89990.098,4186.7005,76584.987,2285.6604,-4820.1253,69.760121
14829.211,-1.5707963,-0.34906585,90125.858,4044.1966,76749.449,2193.2376,-4880.101,69.840121
14829.211,-1.5707963,-0.34906585,90243.826,3909.1304,76892.733,2102.5418,-4940.092,69.920121
14829.211,-1.5707963,-0.34906585,90382.753,3771.9596,77049.427,2007.9732,-5000.0908,70.000121
14829.211,-1.5707963,-0.34906585,90523.175,3631.0905,77208.269,1916.3196,-5060.0895,70.080121
14829.211,-1.5707963,-0.34906585,90626.688,3495.1174,77357.403,1827.1158,-5120.0805,70.160121
14829.211,-1.5707963,-0.34906585,90768.774,3354.9111,77516.194,1732.9815,-5180.0561,70.240121
14829.211,-1.5707963,-0.34906585,90892.93,3215.1063,77668.106,1642.0639,-5240.0087,70.320121
14829.211,-1.5707963,-0.34906585,91020.908,3079.6669,77822.775,1553.4073,-5299.9306,70.400121
14829.211,-1.5707963,-0.34906585,91148.941,2935.1662,77983.004,1461.1564,-5359.8141,70.480121
14829.211,-1.5707963,-0.34906585,91274.42,2798.7391,78138.805,1372.724,-5419.6514,70.560121
14829.211,-1.5707963,-0.34906585,91405.806,2659.8541,78296.529,1284.0573,-5479.435,70.640121
14829.211,-1.5707963,-0.34906585,91538.018,2518.1282,78457.686,1194.3632,-5539.1572,70.720121
14829.211,-1.5707963,-0.34906585,91664.826,2382.6312,78612.924,1108.5223,-5598.8102,70.800121
14829.211,-1.5707963,-0.34906585,91793.929,2239.6805,78765.464,1019.1643,-5658.3864,70.880121
14829.211,-1.5707963,-0.34906585,91922.929,2101.6479,78920.718,932.5838,-5717.8781,70.960121
14829.211,-1.5707963,-0.34906585,92062.661,1961.915,79083.306,846.01927,-5777.2776,71.040121
14829.211,-1.5707963,-0.34906585,92191.46,1820.7874,79233.772,760.30289,-5836.5773,71.120121
14829.211,-1.5707963,-0.34906585,92326.43,1679.9532,79378.163,675.26064,-5895.7694,71.200121
14829.211,-1.5707963,-0.34906585,92464.207,1538.2207,79536.582,591.63974,-5954.8464,71.280121
14829.211,-1.5707963,-0.34906585,92600.551,1397.6388,79679.957,510.31972,-6013.8004,71.360121
14829.211,-1.5707963,-0.34906585,92729.502,1252.6075,79840.197,428.99315,-6072.6239,71.440121
14829.211,-1.5707963,-0.34906585,92879.83,1109.9768,79989.437,351.09197,-6131.3091,71.520121
14829.211,-1.5707963,-0.34906585,93028.88,965.01245,80143.8,275.19897,-6189.8484,71.600121
14829.211,-1.5707963,-0.34906585,93171.927,816.70781,80292.615,201.01676,-6248.2341,71.680121
14829.211,-1.5707963,-0.34906585,93318.296,667.31774,80431.575,133.04308,-6306.4585,71.760121
14829.211,-1.5707963,-0.34906585,93458.099,509.40445,80559.702,70.313498,-6364.5139,71.840121
14829.211,-1.5707963,-0.34906585,93622.232,345.40329,80664.098,33.648117,-6422.3927,71.920121
14829.211,-1.5707963,-0.34906585,93803.682,151.5396,80729.135,19.567509,-6480.0871,72.000121
14829.211,-1.5707963,-0.34906585,93929.16,49.79981,80796.385,0,-6537.5895,72.080121
14829.211,-1.5707963,-0.34906585,93999.367,0,80845.045,0,-6594.8923,72.160121
14829.211,-1.5707963,-0.34906585,94030.398,0,80883.23,0,-6651.9876,72.240121
14829.211,-1.5707963,-0.34906585,94065.329,0,80926.539,0,-6708.8679,72.320121
14829.211,-1.5707963,-0.34906585,94105.888,0,80972.147,0,-6765.5255,72.400121
14829.211,-1.5707963,-0.34906585,94144.95,0,81008.321,0,-6821.9527,72.480121
14829.211,-1.5707963,-0.34906585,94245.046,0,80975.508,0,-6878.1418,72.560121
14829.211,-1.5707963,-0.34906585,94321.284,0,80981.38,0,-6934.0851,72.640121
14829.211,-1.5707963,-0.34906585,94371.642,0,81012.686,0,-6989.7749,72.720121
